seconds,data1,data2,data3,data4,data5,data6,data7,data8,data9
2.226,1583.097215437225,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,26.03,16.99,23.44
2.228,1641.133365901319,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,26.03,16.99,23.44
2.23,1670.1514411333656,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,26.03,16.99,23.44
2.232,1692.7210552027354,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,26.03,16.99,23.44
2.234,1676.5999022960427,1463.8006839276989,1463.8006839276989,1463.8006839276989,1463.8006839276989,1463.8006839276989,26.03,16.99,23.44
2.236,1695.9452857840743,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,26.03,16.99,23.44
2.238,1625.0122129946262,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,25.59,20.21,26.66
2.24,1615.3395212506105,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,25.59,20.21,26.66
2.242,1641.133365901319,1660.4787493893502,1660.4787493893502,1660.4787493893502,1660.4787493893502,1660.4787493893502,25.59,20.21,26.66
2.244,1631.4606741573032,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,25.59,20.21,26.66
2.246,1676.5999022960427,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,25.59,20.21,26.66
2.248,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,25.59,20.21,26.66
2.25,1631.4606741573032,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,25.59,20.21,26.66
2.252,1583.097215437225,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,25.59,20.21,26.66
2.254,1641.133365901319,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,25.59,20.21,26.66
2.256,1670.1514411333656,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,25.59,20.21,26.66
2.258,1692.7210552027354,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,25.59,20.21,26.66
2.26,1676.5999022960427,1463.8006839276989,1463.8006839276989,1463.8006839276989,1463.8006839276989,1463.8006839276989,25.59,20.21,26.66
2.262,1695.9452857840743,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,25.59,20.21,26.66
2.264,1683.04836345872,1486.3702979970687,1486.3702979970687,1486.3702979970687,1486.3702979970687,1486.3702979970687,25.59,19.92,27.83
2.266,1699.1695163654126,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,25.59,19.92,27.83
2.268,1660.4787493893502,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,25.59,19.92,27.83
2.27,1615.3395212506105,1692.7210552027354,1692.7210552027354,1692.7210552027354,1692.7210552027354,1692.7210552027354,25.59,19.92,27.83
2.272,1625.0122129946262,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,25.59,19.92,27.83
2.274,1615.3395212506105,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,25.59,19.92,27.83
2.276,1599.2183683439177,1676.5999022960427,1676.5999022960427,1676.5999022960427,1676.5999022960427,1676.5999022960427,25.59,19.92,27.83
2.278,1605.666829506595,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,25.59,19.92,27.83
2.28,1621.7879824132876,1383.1949193942353,1383.1949193942353,1383.1949193942353,1383.1949193942353,1383.1949193942353,25.59,19.92,27.83
2.282,1654.030288226673,1560.5276013678551,1560.5276013678551,1560.5276013678551,1560.5276013678551,1560.5276013678551,25.59,19.92,27.83
2.284,1670.1514411333656,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,25.59,19.92,27.83
2.286,1679.8241328773813,1625.0122129946262,1625.0122129946262,1625.0122129946262,1625.0122129946262,1625.0122129946262,25.59,19.92,27.83
2.288,1676.5999022960427,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,25.59,19.92,27.83
2.29,1670.1514411333656,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,22.5,14.94,27.54
2.292,1644.3575964826573,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,22.5,14.94,27.54
2.294,1650.8060576453345,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,22.5,14.94,27.54
2.296,1641.133365901319,1689.4968246213969,1689.4968246213969,1689.4968246213969,1689.4968246213969,1689.4968246213969,22.5,14.94,27.54
2.298,1650.8060576453345,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,22.5,14.94,27.54
2.3,1618.563751831949,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,22.5,14.94,27.54
2.302,1570.200293111871,309.5261358085002,309.5261358085002,309.5261358085002,309.5261358085002,309.5261358085002,22.5,14.94,27.54
2.304,1657.2545188080117,1112.3595505617977,1112.3595505617977,1112.3595505617977,1112.3595505617977,1112.3595505617977,22.5,14.94,27.54
2.306,1660.4787493893502,1853.9325842696628,1853.9325842696628,1853.9325842696628,1853.9325842696628,1853.9325842696628,22.5,14.94,27.54
2.308,1631.4606741573032,1921.6414264777723,1921.6414264777723,1921.6414264777723,1921.6414264777723,1921.6414264777723,22.5,14.94,27.54
2.31,1683.04836345872,1876.5021983390325,1876.5021983390325,1876.5021983390325,1876.5021983390325,1876.5021983390325,22.5,14.94,27.54
2.312,1641.133365901319,1712.0664386907667,1712.0664386907667,1712.0664386907667,1712.0664386907667,1712.0664386907667,22.5,14.94,27.54
2.314,1595.9941377625792,1831.362970200293,1831.362970200293,1831.362970200293,1831.362970200293,1831.362970200293,22.5,14.94,27.54
2.316,1599.2183683439177,1837.8114313629699,1837.8114313629699,1837.8114313629699,1837.8114313629699,1837.8114313629699,21.18,14.94,20.8
2.318,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,21.18,14.94,20.8
2.32,1660.4787493893502,1476.697606253053,1476.697606253053,1476.697606253053,1476.697606253053,1476.697606253053,21.18,14.94,20.8
2.322,1670.1514411333656,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,21.18,14.94,20.8
2.324,1695.9452857840743,1583.097215437225,1583.097215437225,1583.097215437225,1583.097215437225,1583.097215437225,21.18,14.94,20.8
2.326,1654.030288226673,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,21.18,14.94,20.8
2.328,1673.3756717147041,993.0630190522716,993.0630190522716,993.0630190522716,993.0630190522716,993.0630190522716,21.18,14.94,20.8
2.33,1679.8241328773813,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,21.18,14.94,20.8
2.332,1676.5999022960427,1786.2237420615531,1786.2237420615531,1786.2237420615531,1786.2237420615531,1786.2237420615531,21.18,14.94,20.8
2.334,1637.9091353199804,1544.4064484611624,1544.4064484611624,1544.4064484611624,1544.4064484611624,1544.4064484611624,21.18,14.94,20.8
2.336,1602.4425989252563,1192.9653150952613,1192.9653150952613,1192.9653150952613,1192.9653150952613,1192.9653150952613,21.18,14.94,20.8
2.338,1621.7879824132876,1060.771861260381,1060.771861260381,1060.771861260381,1060.771861260381,1060.771861260381,21.18,14.94,20.8
2.34,1599.2183683439177,1276.7953102100632,1276.7953102100632,1276.7953102100632,1276.7953102100632,1276.7953102100632,21.18,14.94,20.8
2.342,1644.3575964826573,1979.6775769418662,1979.6775769418662,1979.6775769418662,1979.6775769418662,1979.6775769418662,0.0,0.0,0.0
2.344,1673.3756717147041,2098.974108451392,2098.974108451392,2098.974108451392,2098.974108451392,2098.974108451392,0.0,0.0,0.0
2.346,1670.1514411333656,1982.9018075232045,1982.9018075232045,1982.9018075232045,1982.9018075232045,1982.9018075232045,0.0,0.0,0.0
2.348,1621.7879824132876,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,1589.545676599902,0.0,0.0,0.0
2.35,1666.927210552027,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,0.0,0.0,0.0
2.352,1670.1514411333656,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,0.0,0.0,0.0
2.354,1663.7029799706886,1218.7591597459696,1218.7591597459696,1218.7591597459696,1218.7591597459696,1218.7591597459696,0.0,0.0,0.0
2.356,1637.9091353199804,1860.38104543234,1860.38104543234,1860.38104543234,1860.38104543234,1860.38104543234,0.0,0.0,0.0
2.358,1615.3395212506105,2011.9198827552511,2011.9198827552511,2011.9198827552511,2011.9198827552511,2011.9198827552511,0.0,0.0,0.0
2.36,1615.3395212506105,1850.7083536883242,1850.7083536883242,1850.7083536883242,1850.7083536883242,1850.7083536883242,0.0,0.0,0.0
2.362,1628.2364435759646,1557.3033707865166,1557.3033707865166,1557.3033707865166,1557.3033707865166,1557.3033707865166,0.0,0.0,0.0
2.364,1647.581827063996,925.3541768441621,925.3541768441621,925.3541768441621,925.3541768441621,925.3541768441621,0.0,0.0,0.0
2.366,1676.5999022960427,696.4338055691255,696.4338055691255,696.4338055691255,696.4338055691255,696.4338055691255,0.0,0.0,0.0
2.368,1686.2725940400583,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,1280.0195407914018,27.79,12.89,14.36
2.37,1686.2725940400583,1805.5691255495844,1805.5691255495844,1805.5691255495844,1805.5691255495844,1805.5691255495844,27.79,12.89,14.36
2.372,1637.9091353199804,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,27.79,12.89,14.36
2.374,1625.0122129946262,1792.6722032242303,1792.6722032242303,1792.6722032242303,1792.6722032242303,1792.6722032242303,27.79,12.89,14.36
2.376,1679.8241328773813,1586.3214460185636,1586.3214460185636,1586.3214460185636,1586.3214460185636,1586.3214460185636,27.79,12.89,14.36
2.378,1692.7210552027354,1476.697606253053,1476.697606253053,1476.697606253053,1476.697606253053,1476.697606253053,27.79,12.89,14.36
2.38,1683.04836345872,1047.8749389350266,1047.8749389350266,1047.8749389350266,1047.8749389350266,1047.8749389350266,27.79,12.89,14.36
2.382,1679.8241328773813,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,27.79,12.89,14.36
2.384,1660.4787493893502,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,27.79,12.89,14.36
2.386,1599.2183683439177,1931.3141182217876,1931.3141182217876,1931.3141182217876,1931.3141182217876,1931.3141182217876,27.79,12.89,14.36
2.388,1608.8910600879333,1940.9868099658036,1940.9868099658036,1940.9868099658036,1940.9868099658036,1940.9868099658036,27.79,12.89,14.36
2.39,1595.9941377625792,1866.8295065950167,1866.8295065950167,1866.8295065950167,1866.8295065950167,1866.8295065950167,27.79,12.89,14.36
2.392,1637.9091353199804,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,27.79,12.89,14.36
2.394,1673.3756717147041,1502.4914509037615,1502.4914509037615,1502.4914509037615,1502.4914509037615,1502.4914509037615,26.03,18.16,20.21
2.396,1702.3937469467512,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,26.03,18.16,20.21
2.398,1657.2545188080117,841.52418172936,841.52418172936,841.52418172936,841.52418172936,841.52418172936,26.03,18.16,20.21
2.4,1650.8060576453345,783.4880312652662,783.4880312652662,783.4880312652662,783.4880312652662,783.4880312652662,26.03,18.16,20.21
2.402,1718.514899853444,1750.7572056668293,1750.7572056668293,1750.7572056668293,1750.7572056668293,1750.7572056668293,26.03,18.16,20.21
2.404,1641.133365901319,1757.2056668295063,1757.2056668295063,1757.2056668295063,1757.2056668295063,1757.2056668295063,26.03,18.16,20.21
2.406,1650.8060576453345,1418.6614557889593,1418.6614557889593,1418.6614557889593,1418.6614557889593,1418.6614557889593,26.03,18.16,20.21
2.408,1641.133365901319,1392.867611138251,1392.867611138251,1392.867611138251,1392.867611138251,1392.867611138251,26.03,18.16,20.21
2.41,1589.545676599902,1737.8602833414752,1737.8602833414752,1737.8602833414752,1737.8602833414752,1737.8602833414752,26.03,18.16,20.21
2.412,1595.9941377625792,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,26.03,18.16,20.21
2.414,1631.4606741573032,1315.4860771861258,1315.4860771861258,1315.4860771861258,1315.4860771861258,1315.4860771861258,26.03,18.16,20.21
2.416,1689.4968246213969,1467.0249145090374,1467.0249145090374,1467.0249145090374,1467.0249145090374,1467.0249145090374,26.03,18.16,20.21
2.418,1708.8422081094284,1254.2256961406936,1254.2256961406936,1254.2256961406936,1254.2256961406936,1254.2256961406936,26.03,18.16,20.21
2.42,1686.2725940400583,673.8641914997556,673.8641914997556,673.8641914997556,673.8641914997556,673.8641914997556,0.0,0.0,0.0
2.422,1657.2545188080117,2008.6956521739128,2008.6956521739128,2008.6956521739128,2008.6956521739128,2008.6956521739128,0.0,0.0,0.0
2.424,1605.666829506595,2540.693698094772,2540.693698094772,2540.693698094772,2540.693698094772,2540.693698094772,0.0,0.0,0.0
2.426,1618.563751831949,2108.6468001954076,2108.6468001954076,2108.6468001954076,2108.6468001954076,2108.6468001954076,0.0,0.0,0.0
2.428,1637.9091353199804,1602.4425989252563,1602.4425989252563,1602.4425989252563,1602.4425989252563,1602.4425989252563,0.0,0.0,0.0
2.43,1637.9091353199804,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,0.0,0.0,0.0
2.432,1670.1514411333656,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,0.0,0.0,0.0
2.434,1650.8060576453345,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,0.0,0.0,0.0
2.436,1618.563751831949,1715.2906692721056,1715.2906692721056,1715.2906692721056,1715.2906692721056,1715.2906692721056,0.0,0.0,0.0
2.438,1634.6849047386418,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,0.0,0.0,0.0
2.44,1673.3756717147041,1489.5945285784073,1489.5945285784073,1489.5945285784073,1489.5945285784073,1489.5945285784073,0.0,0.0,0.0
2.442,1670.1514411333656,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,0.0,0.0,0.0
2.444,1644.3575964826573,1679.8241328773813,1679.8241328773813,1679.8241328773813,1679.8241328773813,1679.8241328773813,0.0,0.0,0.0
2.446,1634.6849047386418,1744.3087445041522,1744.3087445041522,1744.3087445041522,1744.3087445041522,1744.3087445041522,27.35,12.89,22.85
2.448,1605.666829506595,1392.867611138251,1392.867611138251,1392.867611138251,1392.867611138251,1392.867611138251,27.35,12.89,22.85
2.45,1631.4606741573032,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,27.35,12.89,22.85
2.452,1663.7029799706886,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,27.35,12.89,22.85
2.454,1637.9091353199804,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,1686.2725940400583,27.35,12.89,22.85
2.456,1647.581827063996,1837.8114313629699,1837.8114313629699,1837.8114313629699,1837.8114313629699,1837.8114313629699,27.35,12.89,22.85
2.458,1650.8060576453345,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,27.35,12.89,22.85
2.46,1647.581827063996,1521.8368343917928,1521.8368343917928,1521.8368343917928,1521.8368343917928,1521.8368343917928,27.35,12.89,22.85
2.462,1579.8729848558864,1238.1045432340009,1238.1045432340009,1238.1045432340009,1238.1045432340009,1238.1045432340009,27.35,12.89,22.85
2.464,1621.7879824132876,886.6634098680995,886.6634098680995,886.6634098680995,886.6634098680995,886.6634098680995,27.35,12.89,22.85
2.466,1654.030288226673,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,1376.7464582315583,27.35,12.89,22.85
2.468,1631.4606741573032,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,27.35,12.89,22.85
2.47,1660.4787493893502,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,27.35,12.89,22.85
2.472,1647.581827063996,1844.259892525647,1844.259892525647,1844.259892525647,1844.259892525647,1844.259892525647,28.68,13.77,19.34
2.474,1650.8060576453345,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,28.68,13.77,19.34
2.476,1660.4787493893502,1170.3957010258914,1170.3957010258914,1170.3957010258914,1170.3957010258914,1170.3957010258914,28.68,13.77,19.34
2.478,1673.3756717147041,541.6707376648753,541.6707376648753,541.6707376648753,541.6707376648753,541.6707376648753,28.68,13.77,19.34
2.48,1695.9452857840743,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,28.68,13.77,19.34
2.482,1695.9452857840743,2240.8402540302877,2240.8402540302877,2240.8402540302877,2240.8402540302877,2240.8402540302877,28.68,13.77,19.34
2.484,1595.9941377625792,2211.822178798241,2211.822178798241,2211.822178798241,2211.822178798241,2211.822178798241,28.68,13.77,19.34
2.486,1554.079140205178,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,28.68,13.77,19.34
2.488,1618.563751831949,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,0.0,0.0,0.0
2.49,1692.7210552027354,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,0.0,0.0,0.0
2.492,1692.7210552027354,1647.581827063996,1647.581827063996,1647.581827063996,1647.581827063996,1647.581827063996,0.0,0.0,0.0
2.494,1666.927210552027,1576.6487542745479,1576.6487542745479,1576.6487542745479,1576.6487542745479,1576.6487542745479,0.0,0.0,0.0
2.496,1628.2364435759646,1531.5095261358083,1531.5095261358083,1531.5095261358083,1531.5095261358083,1531.5095261358083,0.0,0.0,0.0
2.498,1634.6849047386418,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,30.88,16.11,19.63
2.5,1621.7879824132876,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,30.88,16.11,19.63
2.502,1637.9091353199804,1566.9760625305323,1566.9760625305323,1566.9760625305323,1566.9760625305323,1566.9760625305323,30.88,16.11,19.63
2.504,1660.4787493893502,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,30.88,16.11,19.63
2.506,1660.4787493893502,1499.2672203224229,1499.2672203224229,1499.2672203224229,1499.2672203224229,1499.2672203224229,30.88,16.11,19.63
2.508,1676.5999022960427,1579.8729848558864,1579.8729848558864,1579.8729848558864,1579.8729848558864,1579.8729848558864,30.88,16.11,19.63
2.51,1650.8060576453345,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,30.88,16.11,19.63
2.512,1605.666829506595,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,30.88,16.11,19.63
2.514,1621.7879824132876,1173.61993160723,1173.61993160723,1173.61993160723,1173.61993160723,1173.61993160723,30.88,16.11,19.63
2.516,1673.3756717147041,1047.8749389350266,1047.8749389350266,1047.8749389350266,1047.8749389350266,1047.8749389350266,30.88,16.11,19.63
2.518,1692.7210552027354,1086.5657059110893,1086.5657059110893,1086.5657059110893,1086.5657059110893,1086.5657059110893,30.88,16.11,19.63
2.52,1718.514899853444,1602.4425989252563,1602.4425989252563,1602.4425989252563,1602.4425989252563,1602.4425989252563,30.88,16.11,19.63
2.522,1654.030288226673,2263.4098680996576,2263.4098680996576,2263.4098680996576,2263.4098680996576,2263.4098680996576,30.88,16.11,19.63
2.524,1586.3214460185636,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,34.41,22.85,24.9
2.526,1586.3214460185636,1963.5564240351732,1963.5564240351732,1963.5564240351732,1963.5564240351732,1963.5564240351732,34.41,22.85,24.9
2.528,1605.666829506595,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,34.41,22.85,24.9
2.53,1592.7699071812406,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,34.41,22.85,24.9
2.532,1663.7029799706886,1289.6922325354174,1289.6922325354174,1289.6922325354174,1289.6922325354174,1289.6922325354174,34.41,22.85,24.9
2.534,1708.8422081094284,1383.1949193942353,1383.1949193942353,1383.1949193942353,1383.1949193942353,1383.1949193942353,34.41,22.85,24.9
2.536,1721.7391304347825,1460.5764533463603,1460.5764533463603,1460.5764533463603,1460.5764533463603,1460.5764533463603,34.41,22.85,24.9
2.538,1670.1514411333656,1296.1406936980945,1296.1406936980945,1296.1406936980945,1296.1406936980945,1296.1406936980945,34.41,22.85,24.9
2.54,1608.8910600879333,951.1480214948705,951.1480214948705,951.1480214948705,951.1480214948705,951.1480214948705,34.41,22.85,24.9
2.542,1625.0122129946262,993.0630190522716,993.0630190522716,993.0630190522716,993.0630190522716,993.0630190522716,34.41,22.85,24.9
2.544,1724.9633610161209,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,1779.775280898876,34.41,22.85,24.9
2.546,1695.9452857840743,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,34.41,22.85,24.9
2.548,1654.030288226673,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,34.41,22.85,24.9
2.55,1605.666829506595,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,0.0,0.0,0.0
2.552,1602.4425989252563,1973.229115779189,1973.229115779189,1973.229115779189,1973.229115779189,1973.229115779189,0.0,0.0,0.0
2.554,1615.3395212506105,1583.097215437225,1583.097215437225,1583.097215437225,1583.097215437225,1583.097215437225,0.0,0.0,0.0
2.556,1641.133365901319,1312.2618466047873,1312.2618466047873,1312.2618466047873,1312.2618466047873,1312.2618466047873,0.0,0.0,0.0
2.558,1702.3937469467512,590.0341963849535,590.0341963849535,590.0341963849535,590.0341963849535,590.0341963849535,0.0,0.0,0.0
2.56,1724.9633610161209,1051.0991695163652,1051.0991695163652,1051.0991695163652,1051.0991695163652,1051.0991695163652,0.0,0.0,0.0
2.562,1676.5999022960427,2189.252564728871,2189.252564728871,2189.252564728871,2189.252564728871,2189.252564728871,0.0,0.0,0.0
2.564,1595.9941377625792,2040.9379579872982,2040.9379579872982,2040.9379579872982,2040.9379579872982,2040.9379579872982,0.0,0.0,0.0
2.566,1573.4245236932093,1621.7879824132876,1621.7879824132876,1621.7879824132876,1621.7879824132876,1621.7879824132876,0.0,0.0,0.0
2.568,1608.8910600879333,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,0.0,0.0,0.0
2.57,1673.3756717147041,2050.610649731314,2050.610649731314,2050.610649731314,2050.610649731314,2050.610649731314,0.0,0.0,0.0
2.572,1660.4787493893502,1647.581827063996,1647.581827063996,1647.581827063996,1647.581827063996,1647.581827063996,0.0,0.0,0.0
2.574,1647.581827063996,1773.326819736199,1773.326819736199,1773.326819736199,1773.326819736199,1773.326819736199,0.0,0.0,0.0
2.576,1618.563751831949,1267.1226184660477,1267.1226184660477,1267.1226184660477,1267.1226184660477,1267.1226184660477,46.76,27.83,27.25
2.578,1583.097215437225,1309.0376160234487,1309.0376160234487,1309.0376160234487,1309.0376160234487,1309.0376160234487,46.76,27.83,27.25
2.58,1641.133365901319,1705.6179775280896,1705.6179775280896,1705.6179775280896,1705.6179775280896,1705.6179775280896,46.76,27.83,27.25
2.582,1689.4968246213969,1721.7391304347825,1721.7391304347825,1721.7391304347825,1721.7391304347825,1721.7391304347825,46.76,27.83,27.25
2.584,1679.8241328773813,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,46.76,27.83,27.25
2.586,1654.030288226673,1715.2906692721056,1715.2906692721056,1715.2906692721056,1715.2906692721056,1715.2906692721056,46.76,27.83,27.25
2.588,1579.8729848558864,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,46.76,27.83,27.25
2.59,1605.666829506595,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,46.76,27.83,27.25
2.592,1612.1152906692719,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,46.76,27.83,27.25
2.594,1641.133365901319,1309.0376160234487,1309.0376160234487,1309.0376160234487,1309.0376160234487,1309.0376160234487,46.76,27.83,27.25
2.596,1654.030288226673,1080.1172447484123,1080.1172447484123,1080.1172447484123,1080.1172447484123,1080.1172447484123,46.76,27.83,27.25
2.598,1695.9452857840743,1276.7953102100632,1276.7953102100632,1276.7953102100632,1276.7953102100632,1276.7953102100632,46.76,27.83,27.25
2.6,1702.3937469467512,1560.5276013678551,1560.5276013678551,1560.5276013678551,1560.5276013678551,1560.5276013678551,46.76,27.83,27.25
2.602,1663.7029799706886,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,50.74,29.59,29.3
2.604,1673.3756717147041,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,50.74,29.59,29.3
2.606,1660.4787493893502,2350.4640937957984,2350.4640937957984,2350.4640937957984,2350.4640937957984,2350.4640937957984,50.74,29.59,29.3
2.608,1628.2364435759646,1908.744504152418,1908.744504152418,1908.744504152418,1908.744504152418,1908.744504152418,50.74,29.59,29.3
2.61,1592.7699071812406,1863.6052760136783,1863.6052760136783,1863.6052760136783,1863.6052760136783,1863.6052760136783,50.74,29.59,29.3
2.612,1573.4245236932093,1354.1768441621884,1354.1768441621884,1354.1768441621884,1354.1768441621884,1354.1768441621884,50.74,29.59,29.3
2.614,1608.8910600879333,1318.7103077674644,1318.7103077674644,1318.7103077674644,1318.7103077674644,1318.7103077674644,50.74,29.59,29.3
2.616,1612.1152906692719,1960.3321934538349,1960.3321934538349,1960.3321934538349,1960.3321934538349,1960.3321934538349,50.74,29.59,29.3
2.618,1618.563751831949,1344.5041524181727,1344.5041524181727,1344.5041524181727,1344.5041524181727,1344.5041524181727,50.74,29.59,29.3
2.62,1676.5999022960427,1299.3649242794331,1299.3649242794331,1299.3649242794331,1299.3649242794331,1299.3649242794331,50.74,29.59,29.3
2.622,1721.7391304347825,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,50.74,29.59,29.3
2.624,1695.9452857840743,1637.9091353199804,1637.9091353199804,1637.9091353199804,1637.9091353199804,1637.9091353199804,50.74,29.59,29.3
2.626,1663.7029799706886,1460.5764533463603,1460.5764533463603,1460.5764533463603,1460.5764533463603,1460.5764533463603,50.74,29.59,29.3
2.628,1666.927210552027,1995.7987298485587,1995.7987298485587,1995.7987298485587,1995.7987298485587,1995.7987298485587,58.68,33.69,34.57
2.63,1683.04836345872,1844.259892525647,1844.259892525647,1844.259892525647,1844.259892525647,1844.259892525647,58.68,33.69,34.57
2.632,1673.3756717147041,1792.6722032242303,1792.6722032242303,1792.6722032242303,1792.6722032242303,1792.6722032242303,58.68,33.69,34.57
