seconds,data1,data2,data3,data4,data5,data6,data7,data8,data9
0.332,1647.581827063996,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,0.0,0.0,0.0
0.334,1647.581827063996,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,0.0,0.0,0.0
0.336,1647.581827063996,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,0.0,0.0,0.0
0.338,1647.581827063996,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,1683.04836345872,0.0,0.0,0.0
0.34,1647.581827063996,1660.4787493893502,1660.4787493893502,1660.4787493893502,1660.4787493893502,1660.4787493893502,153.53,103.71,104.3
0.342,1647.581827063996,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,153.53,103.71,104.3
0.344,1650.8060576453345,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,153.53,103.71,104.3
0.346,1644.3575964826573,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,1631.4606741573032,153.53,103.71,104.3
0.348,1647.581827063996,1615.3395212506105,1615.3395212506105,1615.3395212506105,1615.3395212506105,1615.3395212506105,153.53,103.71,104.3
0.35,1647.581827063996,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,1595.9941377625792,153.53,103.71,104.3
0.352,1650.8060576453345,1592.7699071812406,1592.7699071812406,1592.7699071812406,1592.7699071812406,1592.7699071812406,153.53,103.71,104.3
0.354,1647.581827063996,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,153.53,103.71,104.3
0.356,1647.581827063996,1625.0122129946262,1625.0122129946262,1625.0122129946262,1625.0122129946262,1625.0122129946262,153.53,103.71,104.3
0.358,1647.581827063996,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,1654.030288226673,153.53,103.71,104.3
0.36,1647.581827063996,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,1663.7029799706886,153.53,103.71,104.3
0.362,1650.8060576453345,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,153.53,103.71,104.3
0.364,1650.8060576453345,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,1670.1514411333656,153.53,103.71,104.3
0.366,1650.8060576453345,1673.3756717147041,1673.3756717147041,1673.3756717147041,1673.3756717147041,1673.3756717147041,156.18,106.05,107.81
0.368,1650.8060576453345,1679.8241328773813,1679.8241328773813,1679.8241328773813,1679.8241328773813,1679.8241328773813,156.18,106.05,107.81
0.37,1647.581827063996,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,1695.9452857840743,156.18,106.05,107.81
0.372,1647.581827063996,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,156.18,106.05,107.81
0.374,1647.581827063996,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,1702.3937469467512,156.18,106.05,107.81
0.376,1647.581827063996,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,156.18,106.05,107.81
0.378,1644.3575964826573,1721.7391304347825,1721.7391304347825,1721.7391304347825,1721.7391304347825,1721.7391304347825,0.0,0.0,0.0
0.38,1644.3575964826573,1712.0664386907667,1712.0664386907667,1712.0664386907667,1712.0664386907667,1712.0664386907667,0.0,0.0,0.0
0.382,1647.581827063996,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,1666.927210552027,0.0,0.0,0.0
0.384,1644.3575964826573,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,1634.6849047386418,0.0,0.0,0.0
0.386,1644.3575964826573,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,0.0,0.0,0.0
0.388,1647.581827063996,1605.666829506595,1605.666829506595,1605.666829506595,1605.666829506595,1605.666829506595,0.0,0.0,0.0
0.39,1650.8060576453345,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,1599.2183683439177,0.0,0.0,0.0
0.392,1654.030288226673,1576.6487542745479,1576.6487542745479,1576.6487542745479,1576.6487542745479,1576.6487542745479,154.85,103.13,103.42
0.394,1654.030288226673,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,154.85,103.13,103.42
0.396,1654.030288226673,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,1608.8910600879333,154.85,103.13,103.42
0.398,1650.8060576453345,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,1657.2545188080117,154.85,103.13,103.42
0.4,1650.8060576453345,1741.0845139228136,1741.0845139228136,1741.0845139228136,1741.0845139228136,1741.0845139228136,154.85,103.13,103.42
0.402,1650.8060576453345,1718.514899853444,1718.514899853444,1718.514899853444,1718.514899853444,1718.514899853444,154.85,103.13,103.42
0.404,1650.8060576453345,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,1644.3575964826573,154.85,103.13,103.42
0.406,1650.8060576453345,1586.3214460185636,1586.3214460185636,1586.3214460185636,1586.3214460185636,1586.3214460185636,154.85,103.13,103.42
