seconds,data1,data2,data3,data4,data5,data6,data7,data8,data9
4.528,1621.787982,2905.031754,2905.031754,2905.031754,2905.031754,2905.031754,60.44,38.67,41.31
4.53,1615.339521,1505.715681,1505.715681,1505.715681,1505.715681,1505.715681,60.44,38.67,41.31
4.532,1602.442599,332.0957499,332.0957499,332.0957499,332.0957499,332.0957499,60.44,38.67,41.31
4.534,1673.375672,825.4030288,825.4030288,825.4030288,825.4030288,825.4030288,60.44,38.67,41.31
4.536,1695.945286,1057.547631,1057.547631,1057.547631,1057.547631,1057.547631,60.44,38.67,41.31
4.538,1650.806058,1415.437225,1415.437225,1415.437225,1415.437225,1415.437225,60.44,38.67,41.31
4.54,1628.236444,1734.636053,1734.636053,1734.636053,1734.636053,1734.636053,60.44,38.67,41.31
4.542,1621.787982,1531.509526,1531.509526,1531.509526,1531.509526,1531.509526,60.44,38.67,41.31
4.544,1666.927211,2356.912555,2356.912555,2356.912555,2356.912555,2356.912555,60.44,38.67,41.31
4.546,1718.5149,2985.637518,2985.637518,2985.637518,2985.637518,2985.637518,60.44,38.67,41.31
4.548,1744.308745,2234.391793,2234.391793,2234.391793,2234.391793,2234.391793,60.44,38.67,41.31
4.55,1663.70298,2273.08256,2273.08256,2273.08256,2273.08256,2273.08256,60.44,38.67,41.31
4.552,1621.787982,2563.263312,2563.263312,2563.263312,2563.263312,2563.263312,53.82,34.86,38.38
4.554,1631.460674,1760.429897,1760.429897,1760.429897,1760.429897,1760.429897,53.82,34.86,38.38
4.556,1634.684905,1267.122618,1267.122618,1267.122618,1267.122618,1267.122618,53.82,34.86,38.38
4.558,1583.097215,1031.753786,1031.753786,1031.753786,1031.753786,1031.753786,53.82,34.86,38.38
4.56,1612.115291,299.8534441,299.8534441,299.8534441,299.8534441,299.8534441,53.82,34.86,38.38
4.562,1679.824133,709.3307279,709.3307279,709.3307279,709.3307279,709.3307279,53.82,34.86,38.38
4.564,1621.787982,1702.393747,1702.393747,1702.393747,1702.393747,1702.393747,53.82,34.86,38.38
4.566,1654.030288,2863.116756,2863.116756,2863.116756,2863.116756,2863.116756,53.82,34.86,38.38
4.568,1657.254519,2472.984856,2472.984856,2472.984856,2472.984856,2472.984856,53.82,34.86,38.38
4.57,1650.806058,564.2403517,564.2403517,564.2403517,564.2403517,564.2403517,53.82,34.86,38.38
4.572,1663.70298,1260.674157,1260.674157,1260.674157,1260.674157,1260.674157,53.82,34.86,38.38
4.574,1673.375672,1937.762579,1937.762579,1937.762579,1937.762579,1937.762579,53.82,34.86,38.38
4.576,1628.236444,1999.02296,1999.02296,1999.02296,1999.02296,1999.02296,53.82,34.86,38.38
4.578,1631.460674,1676.599902,1676.599902,1676.599902,1676.599902,1676.599902,0,0,0
4.58,1660.478749,1531.509526,1531.509526,1531.509526,1531.509526,1531.509526,0,0,0
4.582,1670.151441,1499.26722,1499.26722,1499.26722,1499.26722,1499.26722,0,0,0
4.584,1666.927211,2418.172936,2418.172936,2418.172936,2418.172936,2418.172936,0,0,0
4.586,1679.824133,2779.286761,2779.286761,2779.286761,2779.286761,2779.286761,0,0,0
4.588,1634.684905,1970.004885,1970.004885,1970.004885,1970.004885,1970.004885,0,0,0
4.59,1576.648754,599.7068881,599.7068881,599.7068881,599.7068881,599.7068881,0,0,0
4.592,1686.272594,1025.305325,1025.305325,1025.305325,1025.305325,1025.305325,0,0,0
4.594,1683.048363,983.3903273,983.3903273,983.3903273,983.3903273,983.3903273,0,0,0
4.596,1647.581827,1386.41915,1386.41915,1386.41915,1386.41915,1386.41915,0,0,0
4.598,1625.012213,2160.234489,2160.234489,2160.234489,2160.234489,2160.234489,0,0,0
4.6,1615.339521,2792.183683,2792.183683,2792.183683,2792.183683,2792.183683,0,0,0
4.602,1625.012213,1508.939912,1508.939912,1508.939912,1508.939912,1508.939912,0,0,0
4.604,1657.254519,735.1245725,735.1245725,735.1245725,735.1245725,735.1245725,42.35,31.35,34.28
4.606,1686.272594,1605.66683,1605.66683,1605.66683,1605.66683,1605.66683,42.35,31.35,34.28
4.608,1673.375672,1815.241817,1815.241817,1815.241817,1815.241817,1815.241817,42.35,31.35,34.28
4.61,1660.478749,2121.543723,2121.543723,2121.543723,2121.543723,2121.543723,42.35,31.35,34.28
4.612,1647.581827,1815.241817,1815.241817,1815.241817,1815.241817,1815.241817,42.35,31.35,34.28
4.614,1637.909135,1528.285296,1528.285296,1528.285296,1528.285296,1528.285296,42.35,31.35,34.28
4.616,1628.236444,1357.401075,1357.401075,1357.401075,1357.401075,1357.401075,42.35,31.35,34.28
4.618,1670.151441,1015.632633,1015.632633,1015.632633,1015.632633,1015.632633,42.35,31.35,34.28
4.62,1679.824133,1408.988764,1408.988764,1408.988764,1408.988764,1408.988764,42.35,31.35,34.28
4.622,1628.236444,1937.762579,1937.762579,1937.762579,1937.762579,1937.762579,42.35,31.35,34.28
4.624,1612.115291,1918.417196,1918.417196,1918.417196,1918.417196,1918.417196,42.35,31.35,34.28
4.626,1650.806058,2069.956033,2069.956033,2069.956033,2069.956033,2069.956033,42.35,31.35,34.28
4.628,1654.030288,1537.957987,1537.957987,1537.957987,1537.957987,1537.957987,42.35,31.35,34.28
4.63,1657.254519,1457.352223,1457.352223,1457.352223,1457.352223,1457.352223,40.15,24.9,29.59
4.632,1647.581827,1699.169516,1699.169516,1699.169516,1699.169516,1699.169516,40.15,24.9,29.59
4.634,1634.684905,2015.144113,2015.144113,2015.144113,2015.144113,2015.144113,40.15,24.9,29.59
4.636,1650.806058,2379.482169,2379.482169,2379.482169,2379.482169,2379.482169,40.15,24.9,29.59
4.638,1657.254519,1695.945286,1695.945286,1695.945286,1695.945286,1695.945286,0,0,0
4.64,1728.187592,1321.934538,1321.934538,1321.934538,1321.934538,1321.934538,0,0,0
4.642,1663.70298,1792.672203,1792.672203,1792.672203,1792.672203,1792.672203,0,0,0
4.644,1628.236444,1602.442599,1602.442599,1602.442599,1602.442599,1602.442599,0,0,0
4.646,1628.236444,2202.149487,2202.149487,2202.149487,2202.149487,2202.149487,0,0,0
4.648,1621.787982,2543.917929,2543.917929,2543.917929,2543.917929,2543.917929,0,0,0
4.65,1615.339521,712.5549585,712.5549585,712.5549585,712.5549585,712.5549585,0,0,0
4.652,1612.115291,235.3688324,235.3688324,235.3688324,235.3688324,235.3688324,0,0,0
4.654,1625.012213,706.1064973,706.1064973,706.1064973,706.1064973,706.1064973,0,0,0
4.656,1699.169516,1425.109917,1425.109917,1425.109917,1425.109917,1425.109917,37.06,24.9,27.83
4.658,1721.73913,2173.131412,2173.131412,2173.131412,2173.131412,2173.131412,37.06,24.9,27.83
4.66,1644.357596,1621.787982,1621.787982,1621.787982,1621.787982,1621.787982,37.06,24.9,27.83
4.662,1631.460674,1554.07914,1554.07914,1554.07914,1554.07914,1554.07914,37.06,24.9,27.83
4.664,1660.478749,1460.576453,1460.576453,1460.576453,1460.576453,1460.576453,37.06,24.9,27.83
4.666,1625.012213,1192.965315,1192.965315,1192.965315,1192.965315,1192.965315,37.06,24.9,27.83
4.668,1557.303371,1360.625305,1360.625305,1360.625305,1360.625305,1360.625305,37.06,24.9,27.83
4.67,1618.563752,2221.494871,2221.494871,2221.494871,2221.494871,2221.494871,37.06,24.9,27.83
4.672,1660.478749,2334.342941,2334.342941,2334.342941,2334.342941,2334.342941,37.06,24.9,27.83
4.674,1699.169516,1176.844162,1176.844162,1176.844162,1176.844162,1176.844162,37.06,24.9,27.83
4.676,1657.254519,951.1480215,951.1480215,951.1480215,951.1480215,951.1480215,37.06,24.9,27.83
4.678,1654.030288,2308.549096,2308.549096,2308.549096,2308.549096,2308.549096,37.06,24.9,27.83
4.68,1621.787982,2015.144113,2015.144113,2015.144113,2015.144113,2015.144113,37.06,24.9,27.83
4.682,1615.339521,2160.234489,2160.234489,2160.234489,2160.234489,2160.234489,32.21,18.75,21.68
4.684,1634.684905,2018.368344,2018.368344,2018.368344,2018.368344,2018.368344,32.21,18.75,21.68
4.686,1731.411822,1886.17489,1886.17489,1886.17489,1886.17489,1886.17489,32.21,18.75,21.68
4.688,1763.654128,899.5603322,899.5603322,899.5603322,899.5603322,899.5603322,32.21,18.75,21.68
4.69,1676.599902,280.5080606,280.5080606,280.5080606,280.5080606,280.5080606,32.21,18.75,21.68
4.692,1715.290669,1086.565706,1086.565706,1086.565706,1086.565706,1086.565706,32.21,18.75,21.68
4.694,1686.272594,1744.308745,1744.308745,1744.308745,1744.308745,1744.308745,32.21,18.75,21.68
4.696,1612.115291,2008.695652,2008.695652,2008.695652,2008.695652,2008.695652,32.21,18.75,21.68
4.698,1579.872985,2240.840254,2240.840254,2240.840254,2240.840254,2240.840254,32.21,18.75,21.68
4.7,1528.285296,1999.02296,1999.02296,1999.02296,1999.02296,1999.02296,32.21,18.75,21.68
4.702,1660.478749,1309.037616,1309.037616,1309.037616,1309.037616,1309.037616,32.21,18.75,21.68
4.704,1712.066439,1383.194919,1383.194919,1383.194919,1383.194919,1383.194919,32.21,18.75,21.68
4.706,1686.272594,1802.344895,1802.344895,1802.344895,1802.344895,1802.344895,32.21,18.75,21.68
4.708,1589.545677,2324.670249,2324.670249,2324.670249,2324.670249,2324.670249,0,0,0
4.71,1605.66683,1863.605276,1863.605276,1863.605276,1863.605276,1863.605276,0,0,0
4.712,1628.236444,1312.261847,1312.261847,1312.261847,1312.261847,1312.261847,0,0,0
4.714,1650.806058,1073.668784,1073.668784,1073.668784,1073.668784,1073.668784,0,0,0
4.716,1744.308745,760.9184172,760.9184172,760.9184172,760.9184172,760.9184172,0,0,0
4.718,1692.721055,1841.035662,1841.035662,1841.035662,1841.035662,1841.035662,0,0,0
4.72,1595.994138,2344.015633,2344.015633,2344.015633,2344.015633,2344.015633,0,0,0
4.722,1541.182218,1547.630679,1547.630679,1547.630679,1547.630679,1547.630679,0,0,0
4.724,1579.872985,1267.122618,1267.122618,1267.122618,1267.122618,1267.122618,0,0,0
4.726,1644.357596,1289.692233,1289.692233,1289.692233,1289.692233,1289.692233,0,0,0
4.728,1666.927211,1450.903762,1450.903762,1450.903762,1450.903762,1450.903762,0,0,0
4.73,1666.927211,2682.559844,2682.559844,2682.559844,2682.559844,2682.559844,0,0,0
4.732,1673.375672,2979.189057,2979.189057,2979.189057,2979.189057,2979.189057,0,0,0
4.734,1660.478749,1615.339521,1615.339521,1615.339521,1615.339521,1615.339521,26.47,16.41,20.51
4.736,1654.030288,935.0268686,935.0268686,935.0268686,935.0268686,935.0268686,26.47,16.41,20.51
4.738,1673.375672,370.7865169,370.7865169,370.7865169,370.7865169,370.7865169,26.47,16.41,20.51
4.74,1673.375672,986.6145579,986.6145579,986.6145579,986.6145579,986.6145579,26.47,16.41,20.51
4.742,1615.339521,1525.061065,1525.061065,1525.061065,1525.061065,1525.061065,26.47,16.41,20.51
4.744,1615.339521,1724.963361,1724.963361,1724.963361,1724.963361,1724.963361,26.47,16.41,20.51
4.746,1647.581827,2930.825598,2930.825598,2930.825598,2930.825598,2930.825598,26.47,16.41,20.51
4.748,1705.617978,2295.652174,2295.652174,2295.652174,2295.652174,2295.652174,26.47,16.41,20.51
4.75,1731.411822,1502.491451,1502.491451,1502.491451,1502.491451,1502.491451,26.47,16.41,20.51
4.752,1699.169516,1196.189546,1196.189546,1196.189546,1196.189546,1196.189546,26.47,16.41,20.51
4.754,1647.581827,660.9672692,660.9672692,660.9672692,660.9672692,660.9672692,26.47,16.41,20.51
4.756,1650.806058,699.6580362,699.6580362,699.6580362,699.6580362,699.6580362,26.47,16.41,20.51
4.758,1657.254519,1473.473376,1473.473376,1473.473376,1473.473376,1473.473376,26.47,16.41,20.51
4.76,1654.030288,2208.597948,2208.597948,2208.597948,2208.597948,2208.597948,17.65,13.48,07.03
4.762,1650.806058,2311.773327,2311.773327,2311.773327,2311.773327,2311.773327,17.65,13.48,07.03
4.764,1637.909135,1625.012213,1625.012213,1625.012213,1625.012213,1625.012213,17.65,13.48,07.03
4.766,1621.787982,1621.787982,1621.787982,1621.787982,1621.787982,1621.787982,17.65,13.48,07.03
4.768,1608.89106,1386.41915,1386.41915,1386.41915,1386.41915,1386.41915,17.65,13.48,07.03
4.77,1583.097215,1928.089888,1928.089888,1928.089888,1928.089888,1928.089888,17.65,13.48,07.03
4.772,1621.787982,2869.565217,2869.565217,2869.565217,2869.565217,2869.565217,17.65,13.48,07.03
4.774,1654.030288,2237.616023,2237.616023,2237.616023,2237.616023,2237.616023,17.65,13.48,07.03
4.776,1679.824133,964.0449438,964.0449438,964.0449438,964.0449438,964.0449438,17.65,13.48,07.03
4.778,1683.048363,822.1787982,822.1787982,822.1787982,822.1787982,822.1787982,17.65,13.48,07.03
4.78,1676.599902,1083.341475,1083.341475,1083.341475,1083.341475,1083.341475,17.65,13.48,07.03
4.782,1654.030288,2205.373718,2205.373718,2205.373718,2205.373718,2205.373718,0,0,0
4.784,1602.442599,2395.603322,2395.603322,2395.603322,2395.603322,2395.603322,0,0,0
4.786,1612.115291,1067.220322,1067.220322,1067.220322,1067.220322,1067.220322,18.97,11.72,14.36
4.788,1686.272594,748.0214949,748.0214949,748.0214949,748.0214949,748.0214949,18.97,11.72,14.36
4.79,1712.066439,1318.710308,1318.710308,1318.710308,1318.710308,1318.710308,18.97,11.72,14.36
4.792,1650.806058,1479.921837,1479.921837,1479.921837,1479.921837,1479.921837,18.97,11.72,14.36
4.794,1621.787982,1770.102589,1770.102589,1770.102589,1770.102589,1770.102589,18.97,11.72,14.36
4.796,1647.581827,2086.077186,2086.077186,2086.077186,2086.077186,2086.077186,18.97,11.72,14.36
4.798,1641.133366,2469.760625,2469.760625,2469.760625,2469.760625,2469.760625,18.97,11.72,14.36
4.8,1644.357596,1850.708354,1850.708354,1850.708354,1850.708354,1850.708354,18.97,11.72,14.36
4.802,1676.599902,1180.068393,1180.068393,1180.068393,1180.068393,1180.068393,18.97,11.72,14.36
4.804,1679.824133,1115.583781,1115.583781,1115.583781,1115.583781,1115.583781,18.97,11.72,14.36
4.806,1673.375672,1831.36297,1831.36297,1831.36297,1831.36297,1831.36297,18.97,11.72,14.36
4.808,1647.581827,2279.531021,2279.531021,2279.531021,2279.531021,2279.531021,18.97,11.72,14.36
4.81,1670.151441,1389.643381,1389.643381,1389.643381,1389.643381,1389.643381,18.97,11.72,14.36
4.812,1670.151441,967.2691744,967.2691744,967.2691744,967.2691744,967.2691744,17.21,10.55,12.3
4.814,1631.460674,1408.988764,1408.988764,1408.988764,1408.988764,1408.988764,17.21,10.55,12.3
4.816,1605.66683,1744.308745,1744.308745,1744.308745,1744.308745,1744.308745,17.21,10.55,12.3
4.818,1576.648754,1531.509526,1531.509526,1531.509526,1531.509526,1531.509526,17.21,10.55,12.3
4.82,1589.545677,1521.836834,1521.836834,1521.836834,1521.836834,1521.836834,17.21,10.55,12.3
4.822,1660.478749,2282.755252,2282.755252,2282.755252,2282.755252,2282.755252,17.21,10.55,12.3
4.824,1699.169516,2244.064485,2244.064485,2244.064485,2244.064485,2244.064485,17.21,10.55,12.3
4.826,1663.70298,1737.860283,1737.860283,1737.860283,1737.860283,1737.860283,17.21,10.55,12.3
4.828,1647.581827,1799.120664,1799.120664,1799.120664,1799.120664,1799.120664,17.21,10.55,12.3
4.83,1644.357596,2659.99023,2659.99023,2659.99023,2659.99023,2659.99023,17.21,10.55,12.3
4.832,1634.684905,2211.822179,2211.822179,2211.822179,2211.822179,2211.822179,17.21,10.55,12.3
4.834,1628.236444,1744.308745,1744.308745,1744.308745,1744.308745,1744.308745,17.21,10.55,12.3
4.836,1666.927211,648.0703468,648.0703468,648.0703468,648.0703468,648.0703468,17.21,10.55,12.3
4.838,1695.945286,789.9364924,789.9364924,789.9364924,789.9364924,789.9364924,0,0,0
4.84,1660.478749,2124.767953,2124.767953,2124.767953,2124.767953,2124.767953,0,0,0
4.842,1641.133366,957.5964827,957.5964827,957.5964827,957.5964827,957.5964827,0,0,0
4.844,1660.478749,1041.426478,1041.426478,1041.426478,1041.426478,1041.426478,0,0,0
4.846,1644.357596,1605.66683,1605.66683,1605.66683,1605.66683,1605.66683,0,0,0
4.848,1625.012213,1576.648754,1576.648754,1576.648754,1576.648754,1576.648754,0,0,0
4.85,1631.460674,1724.963361,1724.963361,1724.963361,1724.963361,1724.963361,0,0,0
4.852,1644.357596,1928.089888,1928.089888,1928.089888,1928.089888,1928.089888,0,0,0
4.854,1650.806058,1863.605276,1863.605276,1863.605276,1863.605276,1863.605276,0,0,0
4.856,1647.581827,1834.587201,1834.587201,1834.587201,1834.587201,1834.587201,0,0,0
4.858,1637.909135,1999.02296,1999.02296,1999.02296,1999.02296,1999.02296,0,0,0
4.86,1692.721055,1392.867611,1392.867611,1392.867611,1392.867611,1392.867611,0,0,0
4.862,1715.290669,1205.862237,1205.862237,1205.862237,1205.862237,1205.862237,0,0,0
4.864,1721.73913,1405.764533,1405.764533,1405.764533,1405.764533,1405.764533,12.35,11.43,10.55
4.866,1657.254519,1766.878359,1766.878359,1766.878359,1766.878359,1766.878359,12.35,11.43,10.55
4.868,1595.994138,1870.053737,1870.053737,1870.053737,1870.053737,1870.053737,12.35,11.43,10.55
4.87,1583.097215,1570.200293,1570.200293,1570.200293,1570.200293,1570.200293,12.35,11.43,10.55
4.872,1615.339521,1757.205667,1757.205667,1757.205667,1757.205667,1757.205667,12.35,11.43,10.55
4.874,1650.806058,1973.229116,1973.229116,1973.229116,1973.229116,1973.229116,12.35,11.43,10.55
4.876,1721.73913,1847.484123,1847.484123,1847.484123,1847.484123,1847.484123,12.35,11.43,10.55
4.878,1676.599902,1612.115291,1612.115291,1612.115291,1612.115291,1612.115291,12.35,11.43,10.55
4.88,1608.89106,1741.084514,1741.084514,1741.084514,1741.084514,1741.084514,12.35,11.43,10.55
4.882,1615.339521,1866.829507,1866.829507,1866.829507,1866.829507,1866.829507,12.35,11.43,10.55
4.884,1625.012213,2127.992184,2127.992184,2127.992184,2127.992184,2127.992184,12.35,11.43,10.55
4.886,1615.339521,2750.268686,2750.268686,2750.268686,2750.268686,2750.268686,12.35,11.43,10.55
4.888,1654.030288,2021.592574,2021.592574,2021.592574,2021.592574,2021.592574,12.35,11.43,10.55
4.89,1657.254519,754.469956,754.469956,754.469956,754.469956,754.469956,11.03,8.5,6.74
4.892,1676.599902,938.2510992,938.2510992,938.2510992,938.2510992,938.2510992,11.03,8.5,6.74
4.894,1663.70298,1163.94724,1163.94724,1163.94724,1163.94724,1163.94724,11.03,8.5,6.74
4.896,1644.357596,1267.122618,1267.122618,1267.122618,1267.122618,1267.122618,11.03,8.5,6.74
4.898,1657.254519,1592.769907,1592.769907,1592.769907,1592.769907,1592.769907,11.03,8.5,6.74
4.9,1666.927211,1786.223742,1786.223742,1786.223742,1786.223742,1786.223742,11.03,8.5,6.74
4.902,1657.254519,1837.811431,1837.811431,1837.811431,1837.811431,1837.811431,11.03,8.5,6.74
4.904,1615.339521,1534.733757,1534.733757,1534.733757,1534.733757,1534.733757,11.03,8.5,6.74
4.906,1634.684905,1566.976063,1566.976063,1566.976063,1566.976063,1566.976063,11.03,8.5,6.74
4.908,1670.151441,1579.872985,1579.872985,1579.872985,1579.872985,1579.872985,11.03,8.5,6.74
4.91,1660.478749,1850.708354,1850.708354,1850.708354,1850.708354,1850.708354,11.03,8.5,6.74
4.912,1650.806058,1931.314118,1931.314118,1931.314118,1931.314118,1931.314118,11.03,8.5,6.74
4.914,1650.806058,2137.664875,2137.664875,2137.664875,2137.664875,2137.664875,11.03,8.5,6.74
4.916,1654.030288,1857.156815,1857.156815,1857.156815,1857.156815,1857.156815,0,0,0
4.918,1660.478749,1454.127992,1454.127992,1454.127992,1454.127992,1454.127992,0,0,0
4.92,1615.339521,1721.73913,1721.73913,1721.73913,1721.73913,1721.73913,0,0,0
4.922,1641.133366,1657.254519,1657.254519,1657.254519,1657.254519,1657.254519,0,0,0
4.924,1705.617978,2124.767953,2124.767953,2124.767953,2124.767953,2124.767953,0,0,0
4.926,1670.151441,1773.32682,1773.32682,1773.32682,1773.32682,1773.32682,0,0,0
4.928,1628.236444,1383.194919,1383.194919,1383.194919,1383.194919,1383.194919,0,0,0
4.93,1647.581827,1415.437225,1415.437225,1415.437225,1415.437225,1415.437225,0,0,0
4.932,1660.478749,1776.55105,1776.55105,1776.55105,1776.55105,1776.55105,0,0,0
4.934,1666.927211,2060.283341,2060.283341,2060.283341,2060.283341,2060.283341,0,0,0
4.936,1637.909135,1705.617978,1705.617978,1705.617978,1705.617978,1705.617978,0,0,0
4.938,1602.442599,1125.256473,1125.256473,1125.256473,1125.256473,1125.256473,0,0,0
4.94,1670.151441,1563.751832,1563.751832,1563.751832,1563.751832,1563.751832,0,0,0
4.942,1702.393747,1402.540303,1402.540303,1402.540303,1402.540303,1402.540303,11.03,8.79,9.67
4.944,1689.496825,1753.981436,1753.981436,1753.981436,1753.981436,1753.981436,11.03,8.79,9.67
4.946,1608.89106,1731.411822,1731.411822,1731.411822,1731.411822,1731.411822,11.03,8.79,9.67
4.948,1595.994138,1763.654128,1763.654128,1763.654128,1763.654128,1763.654128,11.03,8.79,9.67
4.95,1621.787982,1944.211041,1944.211041,1944.211041,1944.211041,1944.211041,11.03,8.79,9.67
4.952,1621.787982,2192.476795,2192.476795,2192.476795,2192.476795,2192.476795,11.03,8.79,9.67
4.954,1599.218368,1902.296043,1902.296043,1902.296043,1902.296043,1902.296043,11.03,8.79,9.67
4.956,1608.89106,1992.574499,1992.574499,1992.574499,1992.574499,1992.574499,11.03,8.79,9.67
4.958,1641.133366,1741.084514,1741.084514,1741.084514,1741.084514,1741.084514,11.03,8.79,9.67
4.96,1686.272594,1625.012213,1625.012213,1625.012213,1625.012213,1625.012213,11.03,8.79,9.67
4.962,1676.599902,1947.435271,1947.435271,1947.435271,1947.435271,1947.435271,11.03,8.79,9.67
4.964,1647.581827,1818.466048,1818.466048,1818.466048,1818.466048,1818.466048,11.03,8.79,9.67
4.966,1679.824133,1347.728383,1347.728383,1347.728383,1347.728383,1347.728383,11.03,8.79,9.67
4.968,1689.496825,1260.674157,1260.674157,1260.674157,1260.674157,1260.674157,0,0,0
4.97,1663.70298,1376.746458,1376.746458,1376.746458,1376.746458,1376.746458,0,0,0
4.972,1679.824133,1824.914509,1824.914509,1824.914509,1824.914509,1824.914509,0,0,0
4.974,1670.151441,1802.344895,1802.344895,1802.344895,1802.344895,1802.344895,0,0,0
4.976,1641.133366,1537.957987,1537.957987,1537.957987,1537.957987,1537.957987,0,0,0
4.978,1628.236444,1876.502198,1876.502198,1876.502198,1876.502198,1876.502198,0,0,0
4.98,1615.339521,1979.677577,1979.677577,1979.677577,1979.677577,1979.677577,0,0,0
4.982,1605.66683,1525.061065,1525.061065,1525.061065,1525.061065,1525.061065,0,0,0
4.984,1637.909135,1396.091842,1396.091842,1396.091842,1396.091842,1396.091842,0,0,0
4.986,1647.581827,1528.285296,1528.285296,1528.285296,1528.285296,1528.285296,0,0,0
4.988,1741.084514,2431.069858,2431.069858,2431.069858,2431.069858,2431.069858,0,0,0
4.99,1728.187592,1821.690278,1821.690278,1821.690278,1821.690278,1821.690278,0,0,0
4.992,1689.496825,1047.874939,1047.874939,1047.874939,1047.874939,1047.874939,0,0,0
4.994,1628.236444,1125.256473,1125.256473,1125.256473,1125.256473,1125.256473,11.03,4.1,6.15
4.996,1595.994138,1534.733757,1534.733757,1534.733757,1534.733757,1534.733757,11.03,4.1,6.15
4.998,1599.218368,1799.120664,1799.120664,1799.120664,1799.120664,1799.120664,11.03,4.1,6.15
5,1602.442599,1847.484123,1847.484123,1847.484123,1847.484123,1847.484123,11.03,4.1,6.15
5.002,1625.012213,2231.167562,2231.167562,2231.167562,2231.167562,2231.167562,11.03,4.1,6.15
5.004,1618.563752,2186.028334,2186.028334,2186.028334,2186.028334,2186.028334,11.03,4.1,6.15
5.006,1631.460674,1560.527601,1560.527601,1560.527601,1560.527601,1560.527601,11.03,4.1,6.15
5.008,1683.048363,1383.194919,1383.194919,1383.194919,1383.194919,1383.194919,11.03,4.1,6.15
05.01,1728.187592,1063.996092,1063.996092,1063.996092,1063.996092,1063.996092,11.03,4.1,6.15
5.012,1695.945286,1731.411822,1731.411822,1731.411822,1731.411822,1731.411822,11.03,4.1,6.15
5.014,1673.375672,1486.370298,1486.370298,1486.370298,1486.370298,1486.370298,11.03,4.1,6.15
5.016,1641.133366,1289.692233,1289.692233,1289.692233,1289.692233,1289.692233,11.03,4.1,6.15
5.018,1602.442599,1695.945286,1695.945286,1695.945286,1695.945286,1695.945286,11.03,4.1,6.15
05.02,1589.545677,1947.435271,1947.435271,1947.435271,1947.435271,1947.435271,11.03,6.45,4.39
5.022,1657.254519,1247.777235,1247.777235,1247.777235,1247.777235,1247.777235,11.03,6.45,4.39
5.024,1670.151441,1608.89106,1608.89106,1608.89106,1608.89106,1608.89106,11.03,6.45,4.39
5.026,1676.599902,1850.708354,1850.708354,1850.708354,1850.708354,1850.708354,11.03,6.45,4.39
5.028,1663.70298,1763.654128,1763.654128,1763.654128,1763.654128,1763.654128,11.03,6.45,4.39
05.03,1641.133366,1812.017587,1812.017587,1812.017587,1812.017587,1812.017587,11.03,6.45,4.39
5.032,1644.357596,1863.605276,1863.605276,1863.605276,1863.605276,1863.605276,11.03,6.45,4.39
5.034,1637.909135,1931.314118,1931.314118,1931.314118,1931.314118,1931.314118,11.03,6.45,4.39
5.036,1631.460674,1602.442599,1602.442599,1602.442599,1602.442599,1602.442599,11.03,6.45,4.39
5.038,1641.133366,1744.308745,1744.308745,1744.308745,1744.308745,1744.308745,11.03,6.45,4.39
05.04,1650.806058,1260.674157,1260.674157,1260.674157,1260.674157,1260.674157,11.03,6.45,4.39
5.042,1670.151441,1608.89106,1608.89106,1608.89106,1608.89106,1608.89106,11.03,6.45,4.39
5.044,1650.806058,2421.397167,2421.397167,2421.397167,2421.397167,2421.397167,11.03,6.45,4.39
5.046,1637.909135,2127.992184,2127.992184,2127.992184,2127.992184,2127.992184,0,0,0
5.048,1641.133366,1331.60723,1331.60723,1331.60723,1331.60723,1331.60723,0,0,0
05.05,1654.030288,1231.656082,1231.656082,1231.656082,1231.656082,1231.656082,0,0,0
5.052,1673.375672,1170.395701,1170.395701,1170.395701,1170.395701,1170.395701,0,0,0
5.054,1702.393747,1531.509526,1531.509526,1531.509526,1531.509526,1531.509526,0,0,0
5.056,1670.151441,1721.73913,1721.73913,1721.73913,1721.73913,1721.73913,0,0,0
5.058,1644.357596,1876.502198,1876.502198,1876.502198,1876.502198,1876.502198,0,0,0
05.06,1618.563752,2502.002931,2502.002931,2502.002931,2502.002931,2502.002931,0,0,0
5.062,1647.581827,2327.89448,2327.89448,2327.89448,2327.89448,2327.89448,0,0,0
5.064,1618.563752,1592.769907,1592.769907,1592.769907,1592.769907,1592.769907,0,0,0
5.066,1676.599902,976.9418661,976.9418661,976.9418661,976.9418661,976.9418661,0,0,0
5.068,1673.375672,873.7664875,873.7664875,873.7664875,873.7664875,873.7664875,0,0,0
05.07,1650.806058,1231.656082,1231.656082,1231.656082,1231.656082,1231.656082,0,0,0
5.072,1637.909135,1251.001466,1251.001466,1251.001466,1251.001466,1251.001466,11.91,10.55,9.67
5.074,1660.478749,1595.994138,1595.994138,1595.994138,1595.994138,1595.994138,11.91,10.55,9.67
5.076,1637.909135,1863.605276,1863.605276,1863.605276,1863.605276,1863.605276,11.91,10.55,9.67
5.078,1628.236444,1812.017587,1812.017587,1812.017587,1812.017587,1812.017587,11.91,10.55,9.67
05.08,1641.133366,1744.308745,1744.308745,1744.308745,1744.308745,1744.308745,11.91,10.55,9.67
5.082,1644.357596,1599.218368,1599.218368,1599.218368,1599.218368,1599.218368,11.91,10.55,9.67
5.084,1654.030288,1528.285296,1528.285296,1528.285296,1528.285296,1528.285296,11.91,10.55,9.67
