0.28;1647.58;1634.68;1634.68;1634.68;1634.68;1634.68;156.18;99.61;94.04
0.28;1650.81;1644.36;1644.36;1644.36;1644.36;1644.36;156.18;99.61;94.04
0.28;1650.81;1644.36;1644.36;1644.36;1644.36;1644.36;156.18;99.61;94.04
0.28;1650.81;1647.58;1647.58;1647.58;1647.58;1647.58;156.18;99.61;94.04
0.28;1647.58;1650.81;1650.81;1650.81;1650.81;1650.81;156.18;99.61;94.04
0.29;1650.81;1654.03;1654.03;1654.03;1654.03;1654.03;156.18;99.61;94.04
0.29;1647.58;1666.93;1666.93;1666.93;1666.93;1666.93;154.85;100.78;96.09
0.29;1647.58;1663.7;1663.7;1663.7;1663.7;1663.7;154.85;100.78;96.09
0.29;1650.81;1663.7;1663.7;1663.7;1663.7;1663.7;154.85;100.78;96.09
0.29;1650.81;1686.27;1686.27;1686.27;1686.27;1686.27;154.85;100.78;96.09
0.3;1650.81;1712.07;1712.07;1712.07;1712.07;1712.07;154.85;100.78;96.09
0.3;1650.81;1705.62;1705.62;1705.62;1705.62;1705.62;154.85;100.78;96.09
0.3;1647.58;1673.38;1673.38;1673.38;1673.38;1673.38;154.85;100.78;96.09
0.3;1647.58;1647.58;1647.58;1647.58;1647.58;1647.58;154.85;100.78;96.09
0.3;1647.58;1634.68;1634.68;1634.68;1634.68;1634.68;154.85;100.78;96.09
0.31;1650.81;1634.68;1634.68;1634.68;1634.68;1634.68;154.85;100.78;96.09
0.31;1650.81;1637.91;1637.91;1637.91;1637.91;1637.91;154.85;100.78;96.09
0.31;1650.81;1647.58;1647.58;1647.58;1647.58;1647.58;154.85;100.78;96.09
0.31;1650.81;1650.81;1650.81;1650.81;1650.81;1650.81;154.85;100.78;96.09
0.31;1650.81;1666.93;1666.93;1666.93;1666.93;1666.93;154.19;102.25;100.19
0.32;1650.81;1663.7;1663.7;1663.7;1663.7;1663.7;154.19;102.25;100.19
0.32;1650.81;1660.48;1660.48;1660.48;1660.48;1660.48;154.19;102.25;100.19
0.32;1647.58;1650.81;1650.81;1650.81;1650.81;1650.81;154.19;102.25;100.19
0.32;1647.58;1644.36;1644.36;1644.36;1644.36;1644.36;154.19;102.25;100.19
0.32;1647.58;1641.13;1641.13;1641.13;1641.13;1641.13;154.19;102.25;100.19
0.33;1647.58;1657.25;1657.25;1657.25;1657.25;1657.25;154.19;102.25;100.19
